DEPTH,GR,NPHI,RHOB,RT,DT,PEF
680.466,56.296,,,,,
680.6184000000001,56.687,,,,,
680.7708,59.123,,,,,
680.9232000000001,61.559,,,,,
681.0756,61.463,,,,,
681.2280000000001,58.795,,,,,
681.3804,56.128,,,,,
681.5328000000001,54.933,,,,,
681.6852,59.108,,,,,
681.8376000000001,63.283,,,,,
681.99,67.459,,,,,
682.1424000000001,75.716,,,,,
682.2948,84.26,,,,,
682.4472000000001,92.804,,,,,
682.5996,96.965,,,,,
682.7520000000001,98.801,,,,,
682.9044,100.637,,,,,
683.0568000000001,102.589,,,,,
683.2092,104.735,,,,,
683.3616000000001,106.881,,,,,
683.514,108.957,,,,,
683.6664000000001,110.349,,,,,
683.8188,111.741,,,,,
683.9712000000001,113.132,,,,,
684.1236,118.224,,,,,
684.2760000000001,124.178,,,,,
684.4284,130.132,,,,,
684.5808000000001,132.519,,,,,
684.7332,131.745,,,,,
684.8856000000001,130.972,,,,,
685.038,130.17,,,,,
685.1904000000001,129.281,,,,,
685.3428,128.392,,,,,
685.4952000000001,127.503,,,,,
685.6476,120.173,,,,,
685.8000000000001,112.634,,,,,
685.9524,105.095,,,,,
686.1048000000001,103.857,,,,,
686.2572,105.481,,,,,
686.4096000000001,107.105,,,,,
686.562,110.018,,,,,
686.7144000000001,114.812,,,,,
686.8668,119.606,,,,,
687.0192000000001,124.074,,,,,
687.1716,126.278,,,,,
687.3240000000001,128.481,,,,,
687.4764,130.685,,,,,
687.6288000000001,131.735,,,,,
687.7812,132.573,,,,,
687.9336000000001,133.412,,,,,
688.086,131.471,,,,,
688.2384000000001,127.385,,,,,
688.3908,123.299,,,,,
688.5432000000001,121.149,,,,,
688.6956,123.894,,,,,
688.8480000000001,126.639,,,,,
689.0004,129.377,,,,,
689.1528000000001,134.881,,,,,
689.3052,140.371,,,,,
689.4576000000001,145.861,,,,,
689.61,142.833,,,,,
689.7624000000001,136.522,,,,,
689.9148,130.21,,,,,
690.0672000000001,121.623,,,,,
690.2196,110.15,,,,,
690.3720000000001,98.678,,,,,
690.5244,88.77,,,,,
690.6768000000001,87.069,,,,,
690.8292,85.368,,,,,
690.9816000000001,83.667,,,,,
691.134,78.43,,,,,
691.2864000000001,72.708,,,,,
691.4388,66.986,,,,,
691.5912000000001,65.267,,,,,
691.7436,66.233,,,,,
691.8960000000001,67.2,,,,,
692.0484,68.439,,,,,
692.2008000000001,70.263,,,,,
692.3532,72.088,,,,,
692.5056000000001,73.737,,,,,
692.658,70.801,,,,,
692.8104000000001,67.866,,,,,
692.9628,64.93,,,,,
693.1152000000001,66.632,,,,,
693.2676,69.831,,,,,
693.4200000000001,73.03,,,,,
693.5724,75.462,,,,,
693.7248000000001,77.047,,,,,
693.8772,78.632,,,,,
694.0296000000001,80.577,,,,,
694.182,84.018,,,,,
694.3344000000001,87.459,,,,,
694.4868,90.9,,,,,
694.6392000000001,90.042,,,,,
694.7916,88.775,,,,,
694.9440000000001,87.509,,,,,
695.0964,88.97,,,,,
695.2488000000001,92.014,,,,,
695.4012,95.059,,,,,
695.5536000000001,96.856,,,,,
695.706,96.353,,,,,
695.8584000000001,95.851,,,,,
696.0108,95.345,,,,,
696.1632000000001,94.804,,,,,
696.3156,94.263,,,,,
696.4680000000001,93.722,,,,,
696.6204,94.25,,,,,
696.7728000000001,95.061,,,,,
696.9252,95.873,,,,,
697.0776000000001,95.268,,,,,
697.23,93.296,,,,,
697.3824000000001,91.324,,,,,
697.5348,90.721,,,,,
697.6872000000001,94.742,,,,,
697.8396,98.763,,,,,
697.9920000000001,102.784,,,,,
698.1444,104.57,,,,,
698.2968000000001,106.232,,,,,
698.4492,107.894,,,,,
698.6016000000001,108.912,,,,,
698.754,109.608,,,,,
698.9064000000001,110.304,,,,,
699.0588,111.498,,,,,
699.2112000000001,113.485,,,,,
699.3636,115.471,,,,,
699.5160000000001,117.298,,,,,
699.6684,117.769,,,,,
699.8208000000001,118.24,,,,,
699.9732,118.711,,,,,
700.1256000000001,115.144,,,,,
700.278,110.714,,,,,
700.4304000000001,106.285,,,,,
700.5828,103.548,,,,,
700.7352000000001,102.234,,,,,
700.8876,100.919,,,,,
701.0400000000001,100.478,,,,,
701.1924,102.488,,,,,
701.3448000000001,104.499,,,,,
701.4972,106.509,,,,,
701.6496000000001,105.23,,,,,
701.802,103.889,,,,,
701.9544000000001,102.548,,,,,
702.1068,103.411,,,,,
702.2592000000001,105.216,,,,,
702.4116,107.021,,,,,
702.5640000000001,108.165,,,,,
702.7164,108.397,,,,,
702.8688000000001,108.629,,,,,
703.0212,109.173,,,,,
703.1736000000001,111.648,,,,,
703.326,114.122,,,,,
703.4784000000001,116.596,,,,,
703.6308,113.032,,,,,
703.7832000000001,108.469,,,,,
703.9356,103.907,,,,,
704.0880000000001,101.674,,,,,
704.2404,101.145,,,,,
704.3928000000001,100.616,,,,,
704.5452,100.469,,,,,
704.6976000000001,101.23,,,,,
704.85,101.992,,,,,
705.0024000000001,102.612,,,,,
705.1548,94.416,,,,,
705.3072000000001,86.219,,,,,
705.4596,78.023,,,,,
705.6120000000001,74.998,,,,,
705.7644,73.838,,,,,
705.9168000000001,72.678,,,,,
706.0692,73.512,,,,,
706.2216000000001,76.743,,,,,
706.374,79.974,,,,,
706.5264000000001,82.086,,,,,
706.6788,78.86,,,,,
706.8312000000001,75.634,,,,,
706.9836,72.408,,,,,
707.1360000000001,75.852,,,,,
707.2884,80.1,,,,,
707.4408000000001,84.348,,,,,
707.5932,86.4,,,,,
707.7456000000001,87.057,,,,,
707.898,87.714,,,,,
708.0504000000001,89.19,,,,,
708.2028,92.321,,,,,
708.3552000000001,95.452,,,,,
708.5076,98.421,,,,,
708.6600000000001,98.286,,,,,
708.8124,98.15,,,,,
708.9648000000001,98.015,,,,,
709.1172,101.418,,,,,
709.2696000000001,105.883,,,,,
709.422,110.349,,,,,
709.5744000000001,110.426,,,,,
709.7268,105.903,,,,,
709.8792000000001,101.379,,,,,
710.0316,98.459,,,,,
710.1840000000001,101.668,,,,,
710.3364,104.877,,,,,
710.4888000000001,108.086,,,,,
710.6412,111.044,,,,,
710.7936000000001,113.982,,,,,
710.946,116.92,,,,,
711.0984000000001,121.144,,,,,
711.2508,126.074,,,,,
711.4032000000001,131.003,,,,,
711.5556,136.51,,,,,
711.7080000000001,143.025,,,,,
711.8604,149.539,,,,,
712.0128000000001,155.198,,,,,
712.1652,151.525,,,,,
712.3176000000001,147.852,,,,,
712.47,144.179,,,,,
712.6224000000001,135.414,,,,,
712.7748,125.401,,,,,
712.9272000000001,115.388,,,,,
713.0796,108.747,,,,,
713.2320000000001,105.19,,,,,
713.3844,101.633,,,,,
713.5368000000001,100.038,,,,,
713.6892,104.605,,,,,
713.8416000000001,109.172,,,,,
713.994,113.738,,,,,
714.1464000000001,116.959,,,,,
714.2988,120.124,,,,,
714.4512000000001,123.29,,,,,
714.6036,125.67,,,,,
714.7560000000001,127.68,,,,,
714.9084,129.691,,,,,
715.0608000000001,128.246,,,,,
715.2132,121.597,,,,,
715.3656000000001,114.947,,,,,
715.518,109.001,,,,,
715.6704000000001,108.305,,,,,
715.8228,107.609,,,,,
715.9752000000001,106.913,,,,,
716.1276,108.03,,,,,
716.2800000000001,109.499,,,,,
716.4324,110.968,,,,,
716.5848000000001,111.405,,,,,
716.7372,111.018,,,,,
716.8896000000001,110.631,,,,,
717.042,111.47,,,,,
717.1944000000001,115.529,,,,,
717.3468,119.588,,,,,
717.4992000000001,123.648,,,,,
717.6516,126.477,,,,,
717.8040000000001,129.299,,,,,
717.9564,132.122,,,,,
718.1088000000001,130.112,,,,,
718.2612,126.166,,,,,
718.4136000000001,122.22,,,,,
718.566,117.807,,,,,
718.7184000000001,112.782,,,,,
718.8708,107.758,,,,,
719.0232000000001,102.733,,,,,
719.1756,97.708,,,,,
719.3280000000001,92.684,,,,,
719.4804,87.659,,,,,
719.6328000000001,84.52,,,,,
719.7852,81.659,,,,,
719.9376000000001,78.797,,,,,
720.09,77.052,,,,,
720.2424000000001,76.081,,,,,
720.3948,75.11,,,,,
720.5472000000001,75.136,,,,,
720.6996,77.383,,,,,
720.8520000000001,79.63,,,,,
721.0044,81.938,,,,,
721.1568000000001,86.307,,,,,
721.3092,90.675,,,,,
721.4616000000001,95.044,,,,,
721.614,99.152,,,,,
721.7664000000001,103.173,,,,,
721.9188,107.194,,,,,
722.0712000000001,112.732,,,,,
722.2236,120.001,,,,,
722.3760000000001,127.269,,,,,
722.5284,132.974,,,,,
722.6808000000001,131.852,,,,,
722.8332,130.731,,,,,
722.9856000000001,129.61,,,,,
723.138,130.453,,,,,
723.2904000000001,131.502,,,,,
723.4428,132.551,,,,,
723.5952000000001,132.024,,,,,
723.7476,130.55,,,,,
723.9000000000001,129.076,,,,,
724.0524,127.843,,,,,
724.2048000000001,127.07,,,,,
724.3572,126.297,,,,,
724.5096000000001,125.608,,,,,
724.662,126.188,,,,,
724.8144000000001,126.768,,,,,
724.9668,127.348,,,,,
725.1192000000001,128.382,,,,,
725.2716,129.542,,,,,
725.4240000000001,130.702,,,,,
725.5764,134.013,,,,,
725.7288000000001,139.464,,,,,
725.8812,144.915,,,,,
726.0336000000001,149.437,,,,,
726.186,150.674,,,,,
726.3384000000001,151.911,,,,,
726.4908,153.148,,,,,
726.6432000000001,154.749,,,,,
726.7956,156.373,,,,,
726.9480000000001,157.997,,,,,
727.1004,161.403,,,,,
727.2528000000001,165.733,,,,,
727.4052,170.063,,,,,
727.5576000000001,169.98,,,,,
727.71,162.635,,,,,
727.8624000000001,155.289,,,,,
728.0148,148.311,,,,,
728.1672000000001,144.755,,,,,
728.3196,141.198,,,,,
728.4720000000001,137.641,,,,,
728.6244,127.015,,,,,
728.7768000000001,114.798,,,,,
728.9292,102.581,,,,,
729.0816000000001,96.14,,,,,
729.234,94.709,,,,,
729.3864000000001,93.279,,,,,
729.5388,91.849,,,,,
729.6912000000001,90.418,,,,,
729.8436,88.988,,,,,
729.9960000000001,87.558,,,,,
730.1484,84.643,,,,,
730.3008000000001,81.689,,,,,
730.4532,78.735,,,,,
730.6056000000001,75.053,,,,,
730.758,71.048,,,,,
730.9104000000001,67.043,,,,,
731.0628,65.087,,,,,
731.2152000000001,66.053,,,,,
731.3676,67.02,,,,,
731.5200000000001,68.26,,,,,
731.6724,71.314,,,,,
731.8248000000001,74.369,,,,,
731.9772,77.423,,,,,
732.1296000000001,78.467,,,,,
732.282,79.159,,,,,
732.4344000000001,79.85,,,,,
732.5868,79.93,,,,,
732.7392000000001,79.548,,,,,
732.8916,79.166,,,,,
733.0440000000001,79.151,,,,,
733.1964,80.04,,,,,
733.3488000000001,80.93,,,,,
733.5012,81.933,,,,,
733.6536000000001,97.281,,,,,
733.806,112.63,,,,,
733.9584000000001,127.978,,,,,
734.1108,129.3,,,,,
734.2632000000001,125.357,,,,,
734.4156,121.414,,,,,
734.5680000000001,116.276,,,,,
734.7204,109.655,,,,,
734.8728000000001,103.034,,,,,
735.0252,97.497,,,,,
735.1776000000001,97.429,,,,,
735.33,97.362,,,,,
735.4824000000001,97.294,,,,,
735.6348,100.193,,,,,
735.7872000000001,103.479,,,,,
735.9396,106.765,,,,,
736.0920000000001,108.255,,,,,
736.2444,108.564,,,,,
736.3968000000001,108.873,,,,,
736.5492,108.505,,,,,
736.7016000000001,106.717,,,,,
736.854,104.929,,,,,
737.0064000000001,103.466,,,,,
737.1588,109.41,,,,,
737.3112000000001,115.354,,,,,
737.4636,121.298,,,,,
737.6160000000001,123.851,,,,,
737.7684,125.339,,,,,
737.9208000000001,126.828,,,,,
738.0732,125.299,,,,,
738.2256000000001,120.505,,,,,
738.378,115.711,,,,,
738.5304000000001,111.534,,,,,
738.6828,109.833,,,,,
738.8352000000001,108.132,,,,,
738.9876,106.431,,,,,
739.1400000000001,108.627,,,,,
739.2924,111.169,,,,,
739.4448000000001,113.711,,,,,
739.5972,116.882,,,,,
739.7496000000001,120.41,,,,,
739.902,123.938,,,,,
740.0544000000001,126.192,,,,,
740.2068,126.154,,,,,
740.3592000000001,126.115,,,,,
740.5116,126.006,,,,,
740.6640000000001,125.039,,,,,
740.8164,124.073,,,,,
740.9688000000001,123.106,,,,,
741.1212,123.985,,,,,
741.2736000000001,125.338,,,,,
741.426,126.691,,,,,
741.5784000000001,126.622,,,,,
741.7308,125.211,,,,,
741.8832000000001,123.8,,,,,
742.0356,122.871,,,,,
742.1880000000001,123.523,,,,,
742.3404,124.175,,,,,
742.4928000000001,124.828,,,,,
742.6452,123.592,,,,,
742.7976000000001,122.263,,,,,
742.95,120.934,,,,,
743.1024000000001,121.304,,,,,
743.2548,122.502,,,,,
743.4072000000001,123.7,,,,,
743.5596,125.077,,,,,
743.7120000000001,126.729,,,,,
743.8644,128.382,,,,,
744.0168,129.885,,,,,
744.1692,130.175,,,,,
744.3216,130.465,,,,,
744.474,130.755,,,,,
744.6264,132.688,,,,,
744.7788,134.959,,,,,
744.9312,137.23,,,,,
745.0836,137.662,,,,,
745.236,136.579,,,,,
745.3884,135.497,,,,,
745.5408,133.245,,,,,
745.6932,127.794,,,,,
745.8456,122.342,,,,,
745.998,116.891,,,,,
746.1504,111.44,,,,,
746.3028,105.989,,,,,
746.4552,100.537,,,,,
746.6076,97.952,,,,,
746.76,96.561,,,,,
746.9124,95.169,,,,,
747.0648,93.054,,,,,
747.2172,89.961,,,,,
747.3696,86.869,,,,,
747.522,84.055,,,,,
747.6744,82.895,,,,,
747.8268,81.735,,,,,
747.9792,80.575,,,,,
748.1316,82.086,,,,,
748.284,84.019,,,,,
748.4364,85.952,,,,,
748.5888,86.827,,,,,
748.7412,86.943,,,,,
748.8936,87.059,,,,,
749.046,87.174,,,,,
749.1984,87.29,,,,,
749.3508,87.407,,,,,
749.5032,87.595,,,,,
749.6556,91.151,,,,,
749.808,94.708,,,,,
749.9604,98.265,,,,,
750.1128,106.114,,,,,
750.2652,115.47,,,,,
750.4176,124.826,,,,,
750.57,130.23,,,,,
750.7224,130.982,,,,,
750.8748,131.733,,,,,
751.0272,132.421,,,,,
751.1796,132.82,,,,,
751.332,133.218,,,,,
751.4844,133.617,,,,,
751.6368,133.944,,,,,
751.7892,134.263,,,,,
751.9416,134.582,,,,,
752.094,134.418,,,,,
752.2464,133.954,,,,,
752.3988,133.49,,,,,
752.5512,134.299,,,,,
752.7036,137.624,,,,,
752.856,140.949,,,,,
753.0084,143.882,,,,,
753.1608,140.093,,,,,
753.3132,136.304,,,,,
753.4656,132.515,,,,,
753.618,132.019,,,,,
753.7704,132.483,,,,,
753.9228,132.947,,,,,
754.0752,133.869,,,,,
754.2276,135.261,,,,,
754.38,136.653,,,,,
754.5324,138.669,,,,,
754.6848,142.999,,,,,
754.8372,147.329,,,,,
754.9896,151.659,,,,,
755.142,148.424,,,,,
755.2944,144.636,,,,,
755.4468,140.847,,,,,
755.5992,141.381,,,,,
755.7516,144.232,,,,,
755.904,147.083,,,,,
756.0564,148.968,,,,,
756.2088,149.21,,,,,
756.3612,149.452,,,,,
756.5136,149.534,,,,,
756.666,147.987,,,,,
756.8184,146.441,,,,,
756.9708,144.894,,,,,
757.1232,145.598,,,,,
757.2756,146.835,,,,,
757.428,148.072,,,,,
757.5804,147.392,,,,,
757.7328,144.995,,,,,
757.8852,142.598,,,,,
758.0376,140.507,,,,,
758.19,139.347,,,,,
758.3424,138.187,,,,,
758.4948,137.028,,,,,
758.6472,136.241,,,,,
758.7996,135.468,,,,,
758.952,134.694,,,,,
759.1044,137.682,,,,,
759.2568,142.398,,,,,
759.4092,147.115,,,,,
759.5616,151.785,,,,,
759.714,156.385,,,,,
759.8664,160.986,,,,,
760.0188,162.983,,,,,
760.1712,146.475,,,,,
760.3236,129.966,,,,,
760.476,113.458,,,,,
760.6284,104.315,,,,,
760.7808,96.549,,,,,
760.9332,88.784,,,,,
761.0856,83.748,,,,,
761.238,80.844,,,,,
761.3904,77.939,,,,,
761.5428,75.221,,,,,
761.6952,72.978,,,,,
761.8476,70.736,,,,,
762.0,68.494,,,,,
762.1524000000001,71.973,,,,,
762.3048,75.453,,,,,
762.4572000000001,78.932,,,,,
762.6096,77.042,,,,,
762.7620000000001,73.055,,,,,
762.9144,69.069,,,,,
763.0668000000001,69.017,,,,,
763.2192,74.009,,,,,
763.3716000000001,79.002,,,,,
763.524,82.654,,,,,
763.6764000000001,79.135,,,,,
763.8288,75.617,,,,,
763.9812000000001,72.098,,,,,
764.1336,75.494,,,,,
764.2860000000001,79.863,,,,,
764.4384,84.232,,,,,
764.5908000000001,87.656,,,,,
764.7432,90.44,,,,,
764.8956000000001,93.224,,,,,
765.048,96.523,,,,,
765.2004000000001,100.945,,,,,
765.3528,105.367,,,,,
765.5052000000001,109.706,,,,,
765.6576,111.701,,,,,
765.8100000000001,113.697,,,,,
765.9624,115.693,,,,,
766.1148000000001,116.652,,,,,
766.2672,117.27,,,,,
766.4196000000001,117.889,,,,,
766.572,117.192,,,,,
766.7244000000001,115.027,,,,,
766.8768,112.862,,,,,
767.0292000000001,111.749,,,,,
767.1816,115.074,,,,,
767.3340000000001,118.399,,,,,
767.4864,121.724,,,,,
767.6388000000001,126.968,,,,,
767.7912,132.4,,,,,
767.9436000000001,137.831,,,,,
768.096,140.268,,,,,
768.2484000000001,140.944,,,,,
768.4008,141.621,,,,,
768.5532000000001,140.766,,,,,
768.7056,137.054,,,,,
768.8580000000001,133.343,,,,,
769.0104,130.285,,,,,
769.1628000000001,136.162,,,,,
769.3152,142.038,,,,,
769.4676000000001,147.915,,,,,
769.62,152.863,,,,,
769.7724000000001,157.56,,,,,
769.9248,162.258,,,,,
770.0772000000001,161.726,,,,,
770.2296,156.101,,,,,
770.3820000000001,150.476,,,,,
770.5344,141.844,,,,,
770.6868000000001,122.9,,,,,
770.8392,103.957,,,,,
770.9916000000001,85.013,,,,,
771.144,87.183,,,,,
771.2964000000001,90.585,,,,,
771.4488,93.987,,,,,
771.6012000000001,94.822,,,,,
771.7536,94.358,,,,,
771.9060000000001,93.894,,,,,
772.0584,93.253,,,,,
772.2108000000001,92.325,,,,,
772.3632,91.397,,,,,
772.5156000000001,90.469,,,,,
772.668,89.541,,,,,
772.8204000000001,88.613,,,,,
772.9728,87.686,,,,,
773.1252000000001,86.821,,,,,
773.2776,85.971,,,,,
773.4300000000001,85.12,,,,,
773.5824,84.269,,,,,
773.7348000000001,83.419,,,,,
773.8872,82.568,,,,,
774.0396000000001,82.405,,,,,
774.192,84.197,,,,,
774.3444000000001,85.99,,,,,
774.4968,87.783,,,,,
774.6492000000001,89.576,,,,,
774.8016,91.369,,,,,
774.9540000000001,93.162,,,,,
775.1064,93.521,,,,,
775.2588000000001,93.26,,,,,
775.4112,92.999,,,,,
775.5636000000001,94.993,,,,,
775.716,100.135,,,,,
775.8684000000001,105.277,,,,,
776.0208,110.419,,,,,
776.1732000000001,115.561,,,,,
776.3256,120.702,,,,,
776.4780000000001,125.844,,,,,
776.6304,127.16,,,,,
776.7828000000001,127.83,,,,,
776.9352,128.5,,,,,
777.0876000000001,129.17,,,,,
777.24,129.84,,,,,
777.3924000000001,130.51,,,,,
777.5448,131.18,,,,,
777.6972000000001,131.851,,,,,
777.8496,132.521,,,,,
778.0020000000001,133.182,,,,,
778.1544,133.182,,,,,
778.3068000000001,133.182,,,,,
778.4592,133.182,,,,,
778.6116000000001,133.182,,,,,
778.764,133.182,,,,,
778.9164000000001,133.182,,,,,
779.0688,133.084,,,,,
779.2212000000001,132.866,,,,,
779.3736,132.649,,,,,
779.5260000000001,132.11,,,,,
779.6784,130.008,,,,,
779.8308000000001,127.906,,,,,
779.9832,125.804,,,,,
780.1356000000001,126.81,,,,,
780.288,128.202,,,,,
780.4404000000001,129.594,,,,,
780.5928,131.645,,,,,
780.7452000000001,134.119,,,,,
780.8976,136.594,,,,,
781.0500000000001,137.012,,,,,
781.2024,133.218,,,,,
781.3548000000001,129.424,,,,,
781.5072,125.806,,,,,
781.6596000000001,125.734,,,,,
781.812,125.661,,,,,
781.9644000000001,125.589,,,,,
782.1168,125.098,,,,,
782.2692000000001,124.479,,,,,
782.4216,123.861,,,,,
782.5740000000001,124.068,,,,,
782.7264,125.151,,,,,
782.8788000000001,126.233,,,,,
783.0312,126.777,,,,,
783.1836000000001,125.231,,,,,
783.336,123.685,,,,,
783.4884000000001,122.138,,,,,
783.6408,123.021,,,,,
783.7932000000001,124.103,,,,,
783.9456,125.186,,,,,
784.0980000000001,126.343,,,,,
784.2504,127.541,,,,,
784.4028000000001,128.74,,,,,
784.5552,129.938,,,,,
784.7076000000001,131.136,,,,,
784.86,132.335,,,,,
785.0124000000001,133.411,,,,,
785.1648,133.101,,,,,
785.3172000000001,132.792,,,,,
785.4696,132.483,,,,,
785.6220000000001,129.264,,,,,
785.7744,125.321,,,,,
785.9268000000001,121.378,,,,,
786.0792,126.551,,,,,
786.2316000000001,140.15,,,,,
786.384,153.749,,,,,
786.5364000000001,161.243,,,,,
786.6888,149.282,,,,,
786.8412000000001,137.321,,,,,
786.9936,125.361,,,,,
787.1460000000001,122.844,,,,,
787.2984,120.742,,,,,
787.4508000000001,118.64,,,,,
787.6032,114.663,,,,,
787.7556000000001,109.791,,,,,
787.908,104.92,,,,,
788.0604000000001,101.673,,,,,
788.2128,100.9,,,,,
788.3652000000001,100.126,,,,,
788.5176,99.132,,,,,
788.6700000000001,96.44,,,,,
788.8224,93.748,,,,,
788.9748000000001,91.057,,,,,
789.1272,93.245,,,,,
789.2796000000001,96.401,,,,,
789.432,99.557,,,,,
789.5844000000001,100.151,,,,,
789.7368,98.682,,,,,
789.8892000000001,97.213,,,,,
790.0416,95.744,,,,,
790.1940000000001,94.275,,,,,
790.3464,92.806,,,,,
790.4988000000001,91.337,,,,,
790.6512,93.319,,,,,
790.8036000000001,95.33,,,,,
790.956,97.34,,,,,
791.1084000000001,95.201,,,,,
791.2608,91.379,,,,,
791.4132000000001,87.557,,,,,
791.5656,87.158,,,,,
791.7180000000001,91.29,,,,,
791.8704,95.422,,,,,
792.0228000000001,99.155,,,,,
792.1752,100.624,,,,,
792.3276000000001,102.093,,,,,
792.48,103.563,,,,,
792.6324000000001,105.259,,,,,
792.7848,106.989,,,,,
792.9372000000001,108.719,,,,,
793.0896,110.449,,,,,
793.2420000000001,112.179,,,,,
793.3944,113.909,,,,,
793.5468000000001,116.087,,,,,
793.6992,119.277,,,,,
793.8516000000001,122.466,,,,,
794.004,125.566,,,,,
794.1564000000001,125.334,,,,,
794.3088,125.102,,,,,
794.4612000000001,124.87,,,,,
794.6136,124.926,,,,,
794.7660000000001,125.081,,,,,
794.9184,125.235,,,,,
795.0708000000001,125.462,,,,,
795.2232,125.771,,,,,
795.3756000000001,126.081,,,,,
795.528,126.489,,,,,
795.6804000000001,127.34,,,,,
795.8328,128.19,,,,,
795.9852000000001,129.041,,,,,
796.1376,125.842,,,,,
796.2900000000001,122.208,,,,,
796.4424,118.574,,,,,
796.5948000000001,118.691,,,,,
796.7472,121.088,,,,,
796.8996000000001,123.485,,,,,
797.052,125.882,,,,,
797.2044000000001,128.279,,,,,
797.3568,130.676,,,,,
797.5092000000001,133.017,,,,,
797.6616,134.486,,,,,
797.8140000000001,135.956,,,,,
797.9664,137.425,,,,,
798.1188000000001,136.935,,,,,
798.2712,135.891,,,,,
798.4236000000001,134.847,,,,,
798.576,133.803,,,,,
798.7284000000001,132.76,,,,,
798.8808,131.716,,,,,
799.0332000000001,131.27,,,,,
799.1856,132.971,,,,,
799.3380000000001,134.672,,,,,
799.4904,136.373,,,,,
799.6428000000001,138.074,,,,,
799.7952,139.775,,,,,
799.9476000000001,141.476,,,,,
800.1,146.517,,,,,
800.2524000000001,153.307,,,,,
800.4048,160.096,,,,,
800.5572000000001,156.972,,,,,
800.7096,137.346,,,,,
800.8620000000001,117.721,,,,,
801.0144,99.548,,,,,
801.1668000000001,95.295,,,,,
801.3192,91.043,,,,,
801.4716000000001,86.79,,,,,
801.624,85.589,,,,,
801.7764000000001,85.086,,,,,
801.9288,84.583,,,,,
802.0812000000001,85.317,,,,,
802.2336,87.134,,,,,
802.3860000000001,88.951,,,,,
802.5384,90.096,,,,,
802.6908000000001,89.245,,,,,
802.8432,88.395,,,,,
802.9956000000001,87.545,,,,,
803.148,85.971,,,,,
803.3004000000001,84.376,,,,,
803.4528,82.781,,,,,
803.6052000000001,84.029,,,,,
803.7576,86.551,,,,,
803.9100000000001,89.074,,,,,
804.0624,92.02,,,,,
804.2148000000001,95.577,,,,,
804.3672,99.134,,,,,
804.5196000000001,102.532,,,,,
